85.478, 7982.022
85.823, 7496.629
86.196, 6993.258
86.528, 6489.888
86.804, 6022.472
87.094, 5501.124
87.370, 5015.730
87.660, 4494.382
87.909, 4008.989
88.157, 3523.596
88.406, 3020.225
88.669, 2480.899
88.903, 2013.483
89.180, 1474.157
89.442, 1006.742
89.691, 521.348
89.939, 17.978
