  562492; 123195.0; 155.259; 1.00;"FINE1"
  567167; 123008.0; 155.486; 1.00;"FINE1"
  571842; 122823.0; 155.541; 1.00;"FINE1"
  576517; 122637.0; 155.418; 1.00;"FINE1"
  581191; 122452.0; 155.498; 1.00;"FINE1"
  591038; 122064.0; 155.410; 1.00;"FINE1"
  595691; 121881.0; 155.225; 1.00;"FINE1"
  600344; 121698.0; 155.051; 1.00;"FINE1"
  604996; 121517.0; 155.092; 1.00;"FINE1"
  609649; 121335.0; 155.177; 1.00;"FINE1"
  614302; 121154.0; 155.104; 1.00;"FINE1"
  618955; 120974.0; 155.079; 1.00;"FINE1"
  623608; 120794.0; 155.360; 1.00;"FINE1"
  628260; 120614.0; 155.665; 1.00;"FINE1"
  632919; 120435.0; 155.694; 1.00;"FINE1"
  637593; 120255.0; 155.719; 1.00;"FINE1"
  642268; 120075.0; 155.713; 1.00;"FINE1"
  646943; 119896.0; 155.748; 1.00;"FINE1"
  651617; 119718.0; 155.787; 1.00;"FINE1"
  656292; 119539.0; 155.692; 1.00;"FINE1"
  660967; 119362.0; 155.651; 1.00;"FINE1"
  665642; 119184.0; 155.148; 1.00;"FINE1"
  670316; 119007.0; 155.147; 1.00;"FINE1"
  680163; 118636.0; 154.733; 1.00;"FINE1"
  684816; 118462.0; 154.235; 1.00;"FINE1"
  689469; 118288.0; 154.074; 1.00;"FINE1"
  694121; 118114.0; 153.752; 1.00;"FINE1"
  698774; 117941.0; 153.643; 1.00;"FINE1"
  703427; 117769.0; 153.651; 1.00;"FINE1"
  708080; 117597.0; 153.668; 1.00;"FINE1"
  712733; 117425.0; 153.546; 1.00;"FINE1"
  717385; 117254.0; 153.418; 1.00;"FINE1"
  722042; 117084.0; 153.364; 1.00;"FINE1"
  726708; 116913.0; 153.292; 1.00;"FINE1"
  731375; 116743.0; 153.206; 1.00;"FINE1"
  736042; 116573.0; 153.289; 1.00;"FINE1"
  740708; 116404.0; 153.530; 1.00;"FINE1"
  745375; 116234.0; 153.632; 1.00;"FINE1"
  750042; 116066.0; 153.744; 1.00;"FINE1"
  754708; 115897.0; 153.657; 1.00;"FINE1"
  759375; 115729.0; 153.746; 1.00;"FINE1"
  764044; 115562.0; 153.643; 1.00;"FINE1"
  768718; 115394.0; 153.446; 1.00;"FINE1"
  773393; 115227.0; 153.403; 1.00;"FINE1"
  778068; 115060.0; 153.349; 1.00;"FINE1"
  782742; 114894.0; 153.240; 1.00;"FINE1"
  787417; 114728.0; 153.233; 1.00;"FINE1"
  792092; 114563.0; 153.294; 1.00;"FINE1"
  796767; 114397.0; 153.086; 1.00;"FINE1"
  801441; 114233.0; 152.997; 1.00;"FINE1"
  811542; 113878.0; 151.975; 1.00;"FINE1"
  816208; 113715.0; 151.739; 1.00;"FINE1"
  820875; 113553.0; 151.590; 1.00;"FINE1"
  825542; 113391.0; 151.432; 1.00;"FINE1"
  830208; 113229.0; 151.342; 1.00;"FINE1"
  834875; 113068.0; 151.294; 1.00;"FINE1"
  839542; 112907.0; 151.203; 1.00;"FINE1"
  844208; 112747.0; 151.029; 1.00;"FINE1"
  848875; 112587.0; 150.579; 1.00;"FINE1"
  853533; 112428.0; 150.061; 1.00;"FINE1"
  858163; 112271.0; 149.680; 1.00;"FINE1"
  862794; 112114.0; 149.252; 1.00;"FINE1"
  867424; 111957.0; 149.054; 1.00;"FINE1"
  872055; 111801.0; 148.969; 1.00;"FINE1"
  876686; 111645.0; 148.879; 1.00;"FINE1"
  881316; 111490.0; 148.759; 1.00;"FINE1"
  885947; 111335.0; 148.616; 1.00;"FINE1"
  890577; 111181.0; 148.393; 1.00;"FINE1"
  900417; 110855.0; 148.046; 1.00;"FINE1"
  905083; 110689.0; 147.940; 1.00;"FINE1"
  909750; 110501.0; 147.525; 1.00;"FINE1"
  914417; 110294.0; 147.382; 1.00;"FINE1"
  919083; 110069.0; 147.178; 1.00;"FINE1"
  923750; 109828.0; 146.879; 1.00;"FINE1"
  928417; 109571.0; 146.655; 1.00;"FINE1"
  933083; 109300.0; 146.409; 1.00;"FINE1"
  937750; 109018.0; 146.269; 1.00;"FINE1"
  942413; 108726.0; 146.206; 1.00;"FINE1"
  947066; 108424.0; 146.226; 1.00;"FINE1"
  951719; 108115.0; 146.228; 1.00;"FINE1"
  956371; 107799.0; 146.011; 1.00;"FINE1"
  961024; 107477.0; 145.906; 1.00;"FINE1"
  965677; 107150.0; 146.148; 1.00;"FINE1"
  970330; 106819.0; 146.120; 1.00;"FINE1"
  974983; 106484.0; 146.200; 1.00;"FINE1"
  979635; 106147.0; 146.317; 1.00;"FINE1"
  984294; 105807.0; 145.635; 1.00;"FINE1"
  988968; 105464.0; 145.062; 1.00;"FINE1"
  993643; 105121.0; 144.678; 1.00;"FINE1"
  998318; 104777.0; 144.005; 1.00;"FINE1"
 1002992; 104432.0; 143.669; 1.00;"FINE1"
 1007667; 104088.0; 143.327; 1.00;"FINE1"
 1012342; 103745.0; 143.214; 1.00;"FINE1"
 1017017; 103402.0; 143.059; 1.00;"FINE1"
 1021691; 103060.0; 143.208; 1.00;"FINE1"
 1031542; 102342.0; 143.243; 1.00;"FINE1"
 1036208; 102004.0; 143.009; 1.00;"FINE1"
 1040875; 101667.0; 142.975; 1.00;"FINE1"
 1045542; 101331.0; 143.092; 1.00;"FINE1"
 1050208; 100997.0; 143.232; 1.00;"FINE1"
 1054875; 100664.0; 142.958; 1.00;"FINE1"
 1059542; 100333.0; 142.353; 1.00;"FINE1"
 1064208; 100003.0; 141.953; 1.00;"FINE1"
 1068875;  99675.0; 141.681; 1.00;"FINE1"
 1073544;  99348.0; 141.197; 1.00;"FINE1"
 1078218;  99023.0; 141.271; 1.00;"FINE1"
 1082893;  98699.0; 141.403; 1.00;"FINE1"
 1087568;  98378.0; 141.397; 1.00;"FINE1"
 1092243;  98057.0; 141.489; 1.00;"FINE1"
 1096917;  97739.0; 141.591; 1.00;"FINE1"
 1101592;  97422.0; 141.585; 1.00;"FINE1"
 1106267;  97106.0; 141.015; 1.00;"FINE1"
 1110941;  96792.0; 140.786; 1.00;"FINE1"
 1120667;  96145.0; 140.624; 1.00;"FINE1"
 1125333;  95836.0; 140.235; 1.00;"FINE1"
 1130000;  95530.0; 139.881; 1.00;"FINE1"
 1134667;  95224.0; 139.834; 1.00;"FINE1"
 1139333;  94921.0; 139.399; 1.00;"FINE1"
 1144000;  94619.0; 139.144; 1.00;"FINE1"
 1148667;  94319.0; 138.984; 1.00;"FINE1"
 1153333;  94021.0; 138.609; 1.00;"FINE1"
 1158000;  93724.0; 138.149; 1.00;"FINE1"
 1162663;  93429.0; 137.761; 1.00;"FINE1"
 1167316;  93136.0; 137.654; 1.00;"FINE1"
 1171969;  92845.0; 137.655; 1.00;"FINE1"
 1176621;  92556.0; 137.412; 1.00;"FINE1"
 1181274;  92268.0; 137.102; 1.00;"FINE1"
 1185927;  91981.0; 137.130; 1.00;"FINE1"
 1190580;  91696.0; 137.066; 1.00;"FINE1"
 1195233;  91413.0; 137.233; 1.00;"FINE1"
 1199885;  91131.0; 137.391; 1.00;"FINE1"
 1204544;  90850.0; 137.300; 1.00;"FINE1"
 1209218;  90569.0; 136.897; 1.00;"FINE1"
 1213893;  90289.0; 136.856; 1.00;"FINE1"
 1218568;  90011.0; 136.933; 1.00;"FINE1"
 1223243;  89735.0; 136.735; 1.00;"FINE1"
 1227917;  89459.0; 136.292; 1.00;"FINE1"
 1232592;  89185.0; 136.003; 1.00;"FINE1"
 1237267;  88912.0; 135.724; 1.00;"FINE1"
 1241941;  88641.0; 135.643; 1.00;"FINE1"
 1251663;  88081.0; 135.557; 1.00;"FINE1"
 1256316;  87815.0; 135.107; 1.00;"FINE1"
 1260969;  87551.0; 134.485; 1.00;"FINE1"
 1265621;  87288.0; 133.646; 1.00;"FINE1"
 1270274;  87026.0; 132.955; 1.00;"FINE1"
 1274927;  86766.0; 132.972; 1.00;"FINE1"
 1279580;  86507.0; 132.902; 1.00;"FINE1"
 1284233;  86250.0; 132.671; 1.00;"FINE1"
 1288885;  85994.0; 132.572; 1.00;"FINE1"
 1293540;  85739.0; 132.471; 1.00;"FINE1"
 1298200;  85485.0; 132.313; 1.00;"FINE1"
 1302860;  85232.0; 132.196; 1.00;"FINE1"
 1307520;  84981.0; 132.018; 1.00;"FINE1"
 1312180;  84731.0; 131.516; 1.00;"FINE1"
 1316840;  84482.0; 131.005; 1.00;"FINE1"
 1321500;  84234.0; 130.581; 1.00;"FINE1"
 1326160;  83988.0; 130.098; 1.00;"FINE1"
 1330820;  83743.0; 129.896; 1.00;"FINE1"
 1340663;  83229.0; 129.611; 1.00;"FINE1"
 1345316;  82989.0; 129.096; 1.00;"FINE1"
 1349969;  82749.0; 128.624; 1.00;"FINE1"
 1354621;  82511.0; 128.375; 1.00;"FINE1"
 1359274;  82274.0; 128.350; 1.00;"FINE1"
 1363927;  82038.0; 128.062; 1.00;"FINE1"
 1368580;  81804.0; 127.888; 1.00;"FINE1"
 1373233;  81570.0; 127.788; 1.00;"FINE1"
 1377885;  81338.0; 127.772; 1.00;"FINE1"
 1382531;  81107.0; 127.695; 1.00;"FINE1"
 1387156;  80878.0; 127.501; 1.00;"FINE1"
 1391781;  80650.0; 127.256; 1.00;"FINE1"
 1396406;  80423.0; 126.699; 1.00;"FINE1"
 1401031;  80198.0; 125.951; 1.00;"FINE1"
 1405656;  79973.0; 125.745; 1.00;"FINE1"
 1410281;  79750.0; 125.225; 1.00;"FINE1"
 1414906;  79528.0; 125.014; 1.00;"FINE1"
 1419531;  79307.0; 124.908; 1.00;"FINE1"
 1424161;  79087.0; 124.676; 1.00;"FINE1"
 1428807;  78867.0; 124.455; 1.00;"FINE1"
 1433452;  78648.0; 124.098; 1.00;"FINE1"
 1438097;  78431.0; 123.705; 1.00;"FINE1"
 1442743;  78214.0; 123.376; 1.00;"FINE1"
 1447388;  77999.0; 122.932; 1.00;"FINE1"
 1452033;  77785.0; 122.218; 1.00;"FINE1"
 1456678;  77572.0; 121.354; 1.00;"FINE1"
 1461324;  77360.0; 120.768; 1.00;"FINE1"
 1471521;  76899.0; 120.456; 1.00;"FINE1"
 1476104;  76694.0; 120.343; 1.00;"FINE1"
 1480688;  76490.0; 120.234; 1.00;"FINE1"
 1485271;  76286.0; 120.180; 1.00;"FINE1"
 1489854;  76084.0; 119.602; 1.00;"FINE1"
 1494438;  75883.0; 118.574; 1.00;"FINE1"
 1499021;  75682.0; 117.979; 1.00;"FINE1"
 1503604;  75483.0; 117.870; 1.00;"FINE1"
 1508188;  75285.0; 117.902; 1.00;"FINE1"
 1512779;  75088.0; 117.924; 1.00;"FINE1"
 1517395;  74890.0; 117.811; 1.00;"FINE1"
 1522011;  74693.0; 117.385; 1.00;"FINE1"
 1526627;  74498.0; 116.805; 1.00;"FINE1"
 1531243;  74303.0; 116.418; 1.00;"FINE1"
 1535858;  74109.0; 116.106; 1.00;"FINE1"
 1540474;  73916.0; 115.881; 1.00;"FINE1"
 1545090;  73724.0; 115.602; 1.00;"FINE1"
 1549706;  73533.0; 115.162; 1.00;"FINE1"
 1559528;  73130.0; 114.838; 1.00;"FINE1"
 1564139;  72942.0; 114.574; 1.00;"FINE1"
 1568750;  72755.0; 114.104; 1.00;"FINE1"
 1573361;  72569.0; 113.799; 1.00;"FINE1"
 1577972;  72383.0; 113.422; 1.00;"FINE1"
 1582583;  72199.0; 112.860; 1.00;"FINE1"
 1587194;  72016.0; 112.361; 1.00;"FINE1"
 1591806;  71834.0; 112.082; 1.00;"FINE1"
 1596417;  71652.0; 111.698; 1.00;"FINE1"
 1601031;  71472.0; 110.798; 1.00;"FINE1"
 1605656;  71292.0; 110.214; 1.00;"FINE1"
 1610281;  71113.0; 108.975; 0.25;"FINE1"
 1614906;  70935.0; 107.692; 0.25;"FINE1"
 1619531;  70759.0; 107.038; 0.25;"FINE1"
 1624156;  70584.0; 106.466; 0.25;"FINE1"
 1628781;  70411.0; 105.911; 0.25;"FINE1"
 1633406;  70238.0; 105.647; 0.25;"FINE1"
 1638031;  70067.0; 105.404; 0.25;"FINE1"
 1642654;  69896.0; 105.195; 0.25;"FINE1"
 1647270;  69727.0; 104.927; 0.25;"FINE1"
 1651886;  69559.0; 104.651; 0.25;"FINE1"
 1656502;  69391.0; 104.428; 0.25;"FINE1"
 1661118;  69225.0; 103.943; 0.25;"FINE1"
 1665733;  69059.0; 103.094; 0.25;"FINE1"
 1670349;  68894.0; 102.767; 0.25;"FINE1"
 1674965;  68731.0; 102.512; 0.25;"FINE1"
 1679581;  68568.0; 102.345; 0.25;"FINE1"
 1689521;  68220.0; 101.622; 0.25;"FINE1"
 1694104;  68060.0; 101.054; 0.25;"FINE1"
 1698688;  67902.0; 100.070; 0.25;"FINE1"
 1703271;  67745.0;  99.432; 0.25;"FINE1"
 1707854;  67588.0;  98.922; 0.25;"FINE1"
 1712438;  67433.0;  98.368; 0.25;"FINE1"
 1717021;  67278.0;  97.652; 0.25;"FINE1"
 1721604;  67125.0;  96.831; 0.25;"FINE1"
 1726188;  66973.0;  96.328; 0.25;"FINE1"
 1730775;  66821.0;  95.770; 0.25;"FINE1"
 1735377;  66670.0;  95.144; 0.25;"FINE1"
 1739978;  66520.0;  93.823; 0.25;"FINE1"
 1744579;  66372.0;  93.299; 0.25;"FINE1"
 1749180;  66224.0;  92.935; 0.25;"FINE1"
 1753781;  66077.0;  92.560; 0.25;"FINE1"
 1758382;  65932.0;  91.997; 0.25;"FINE1"
 1762984;  65787.0;  91.503; 0.25;"FINE1"
 1767585;  65643.0;  91.212; 0.25;"FINE1"
 1777514;  65335.0;  90.261; 0.25;"FINE1"
 1782069;  65195.0;  89.664; 0.25;"FINE1"
 1786625;  65056.0;  89.061; 0.25;"FINE1"
 1791181;  64918.0;  88.448; 0.25;"FINE1"
 1795736;  64781.0;  87.817; 0.25;"FINE1"
 1800292;  64645.0;  87.261; 0.25;"FINE1"
 1804847;  64510.0;  86.886; 0.25;"FINE1"
 1809403;  64375.0;  86.421; 0.25;"FINE1"
 1813958;  64241.0;  86.023; 0.25;"FINE1"
 1818521;  64108.0;  85.374; 0.25;"FINE1"
 1823104;  63975.0;  84.724; 0.25;"FINE1"
 1827688;  63844.0;  84.193; 0.25;"FINE1"
 1832271;  63713.0;  83.514; 0.25;"FINE1"
 1836854;  63583.0;  82.805; 0.25;"FINE1"
 1841438;  63453.0;  82.456; 0.25;"FINE1"
 1846021;  63325.0;  82.182; 0.25;"FINE1"
 1850604;  63198.0;  81.965; 0.25;"FINE1"
 1855188;  63071.0;  81.478; 0.25;"FINE1"
 1859768;  62945.0;  81.228; 0.25;"FINE1"
 1864340;  62820.0;  80.834; 0.25;"FINE1"
 1868911;  62696.0;  80.623; 0.25;"FINE1"
 1873483;  62572.0;  80.418; 0.25;"FINE1"
 1878055;  62449.0;  80.180; 0.25;"FINE1"
 1882627;  62327.0;  79.889; 0.25;"FINE1"
 1887198;  62205.0;  79.604; 0.25;"FINE1"
 1891770;  62084.0;  79.332; 0.25;"FINE1"
 1896342;  61963.0;  79.034; 0.25;"FINE1"
 1906149;  61707.0;  78.397; 0.25;"FINE1"
 1910746;  61587.0;  78.114; 0.25;"FINE1"
 1915344;  61469.0;  77.881; 0.25;"FINE1"
 1919941;  61351.0;  77.774; 0.25;"FINE1"
 1924538;  61233.0;  77.558; 0.25;"FINE1"
 1929135;  61116.0;  77.354; 0.25;"FINE1"
 1933733;  61000.0;  77.240; 0.25;"FINE1"
 1938330;  60884.0;  77.172; 0.25;"FINE1"
 1942927;  60769.0;  77.121; 0.25;"FINE1"
 1947514;  60654.0;  77.097; 0.25;"FINE1"
 1952071;  60541.0;  76.957; 0.25;"FINE1"
 1956628;  60428.0;  76.675; 0.25;"FINE1"
 1961185;  60315.0;  76.554; 0.25;"FINE1"
 1965743;  60203.0;  76.448; 0.25;"FINE1"
 1970300;  60091.0;  76.158; 0.25;"FINE1"
 1974857;  59980.0;  75.734; 0.25;"FINE1"
 1979414;  59870.0;  75.472; 0.25;"FINE1"
 1983971;  59760.0;  75.380; 0.25;"FINE1"
 1993771;  59525.0;  75.172; 0.25;"FINE1"
 1998354;  59415.0;  75.073; 0.25;"FINE1"
 2002938;  59307.0;  75.080; 0.25;"FINE1"
 2007521;  59198.0;  75.148; 0.25;"FINE1"
 2012104;  59090.0;  75.195; 0.25;"FINE1"
 2016688;  58983.0;  75.134; 0.25;"FINE1"
 2021271;  58875.0;  75.043; 0.25;"FINE1"
 2025854;  58769.0;  74.940; 0.25;"FINE1"
 2030438;  58662.0;  74.856; 0.25;"FINE1"
 2035017;  58556.0;  74.787; 0.25;"FINE1"
 2039587;  58451.0;  74.595; 0.25;"FINE1"
 2044156;  58346.0;  74.376; 0.25;"FINE1"
 2048726;  58241.0;  74.178; 0.25;"FINE1"
 2053295;  58137.0;  74.074; 0.25;"FINE1"
 2057865;  58033.0;  73.976; 0.25;"FINE1"
 2062434;  57930.0;  73.867; 0.25;"FINE1"
 2067003;  57827.0;  73.770; 0.25;"FINE1"
 2071573;  57725.0;  73.741; 0.25;"FINE1"
 2076143;  57622.0;  73.706; 0.25;"FINE1"
 2080715;  57521.0;  73.578; 0.25;"FINE1"
 2085287;  57419.0;  73.466; 0.25;"FINE1"
 2089858;  57318.0;  73.441; 0.25;"FINE1"
 2094430;  57217.0;  73.429; 0.25;"FINE1"
 2099002;  57117.0;  73.321; 0.25;"FINE1"
 2103573;  57017.0;  73.212; 0.25;"FINE1"
 2108145;  56917.0;  73.108; 0.25;"FINE1"
 2112717;  56818.0;  73.022; 0.25;"FINE1"
 2122521;  56606.0;  72.847; 0.25;"FINE1"
 2127104;  56508.0;  72.787; 0.25;"FINE1"
 2131688;  56410.0;  72.784; 0.25;"FINE1"
 2136271;  56312.0;  72.768; 0.25;"FINE1"
 2140854;  56214.0;  72.734; 0.25;"FINE1"
 2145438;  56117.0;  72.664; 0.25;"FINE1"
 2150021;  56020.0;  72.650; 0.25;"FINE1"
 2154604;  55924.0;  72.573; 0.25;"FINE1"
 2159188;  55827.0;  72.572; 0.25;"FINE1"
 2163768;  55732.0;  72.530; 0.25;"FINE1"
 2168340;  55636.0;  72.468; 0.25;"FINE1"
 2172912;  55541.0;  72.409; 0.25;"FINE1"
 2177483;  55446.0;  72.377; 0.25;"FINE1"
 2182055;  55352.0;  72.349; 0.25;"FINE1"
 2186627;  55258.0;  72.279; 0.25;"FINE1"
 2191198;  55164.0;  72.186; 0.25;"FINE1"
 2195770;  55070.0;  72.102; 0.25;"FINE1"
 2200342;  54977.0;  72.028; 0.25;"FINE1"
 2210149;  54778.0;  71.841; 0.25;"FINE1"
 2214747;  54685.0;  71.804; 0.25;"FINE1"
 2219344;  54593.0;  71.814; 0.25;"FINE1"
 2223941;  54501.0;  71.813; 0.25;"FINE1"
 2228538;  54409.0;  71.813; 0.25;"FINE1"
 2233135;  54317.0;  71.775; 0.25;"FINE1"
 2237733;  54226.0;  71.717; 0.25;"FINE1"
 2242330;  54135.0;  71.670; 0.25;"FINE1"
 2246927;  54044.0;  71.636; 0.25;"FINE1"
 2251514;  53954.0;  71.594; 0.25;"FINE1"
 2256069;  53864.0;  71.534; 0.25;"FINE1"
 2260625;  53775.0;  71.480; 0.25;"FINE1"
 2265181;  53686.0;  71.389; 0.25;"FINE1"
 2269736;  53598.0;  71.371; 0.25;"FINE1"
 2274292;  53509.0;  71.411; 0.25;"FINE1"
 2278847;  53421.0;  71.376; 0.25;"FINE1"
 2283403;  53333.0;  71.353; 0.25;"FINE1"
 2287958;  53246.0;  71.321; 0.25;"FINE1"
 2292514;  53159.0;  71.289; 0.25;"FINE1"
 2297071;  53071.0;  71.260; 0.25;"FINE1"
 2301628;  52985.0;  71.221; 0.25;"FINE1"
 2306185;  52898.0;  71.199; 0.25;"FINE1"
 2310742;  52812.0;  71.209; 0.25;"FINE1"
 2315300;  52726.0;  71.188; 0.25;"FINE1"
 2319857;  52640.0;  71.228; 0.25;"FINE1"
 2324414;  52554.0;  71.254; 0.25;"FINE1"
 2328971;  52469.0;  71.260; 0.25;"FINE1"
 2338767;  52286.0;  71.119; 0.25;"FINE1"
 2343337;  52201.0;  71.136; 0.25;"FINE1"
 2347906;  52116.0;  71.140; 0.25;"FINE1"
 2352476;  52032.0;  71.127; 0.25;"FINE1"
 2357045;  51948.0;  71.125; 0.25;"FINE1"
 2361615;  51864.0;  71.140; 0.25;"FINE1"
 2366184;  51780.0;  71.132; 0.25;"FINE1"
 2370753;  51696.0;  71.114; 0.25;"FINE1"
 2375323;  51613.0;  71.079; 0.25;"FINE1"
 2379893;  51530.0;  71.027; 0.25;"FINE1"
 2384465;  51447.0;  71.011; 0.25;"FINE1"
 2389037;  51364.0;  70.945; 0.25;"FINE1"
 2393608;  51282.0;  70.904; 0.25;"FINE1"
 2398180;  51199.0;  70.889; 0.25;"FINE1"
 2402752;  51117.0;  70.894; 0.25;"FINE1"
 2407323;  51036.0;  70.883; 0.25;"FINE1"
 2411895;  50954.0;  70.857; 0.25;"FINE1"
 2416467;  50873.0;  70.849; 0.25;"FINE1"
 2426271;  50699.0;  70.816; 0.25;"FINE1"
 2430854;  50618.0;  70.796; 0.25;"FINE1"
 2435438;  50537.0;  70.786; 0.25;"FINE1"
 2440021;  50457.0;  70.806; 0.25;"FINE1"
 2444604;  50377.0;  70.851; 0.25;"FINE1"
 2449188;  50297.0;  70.838; 0.25;"FINE1"
 2453771;  50217.0;  70.901; 0.25;"FINE1"
 2458354;  50137.0;  70.931; 0.25;"FINE1"
 2462938;  50058.0;  70.911; 0.25;"FINE1"
 2467517;  49978.0;  70.900; 0.25;"FINE1"
 2472087;  49899.0;  70.894; 0.25;"FINE1"
 2476656;  49821.0;  70.869; 0.25;"FINE1"
 2481226;  49742.0;  70.841; 0.25;"FINE1"
 2485795;  49664.0;  70.842; 0.25;"FINE1"
 2490365;  49586.0;  70.851; 0.25;"FINE1"
 2494934;  49508.0;  70.761; 0.25;"FINE1"
 2499503;  49430.0;  70.678; 0.25;"FINE1"
 2504073;  49353.0;  70.625; 0.25;"FINE1"
 2508639;  49276.0;  70.620; 0.25;"FINE1"
 2513196;  49199.0;  70.666; 0.25;"FINE1"
