  529792;"P37";   488.000;   479.000; 124511.0; 39.26
  534458;"P37";   490.000;   482.000; 124322.0; 39.03
  539125;"P37";   492.000;   484.000; 124133.0; 38.74
  543794;"P37";   495.000;   486.000; 123945.0; 42.78
  548468;"P37";   498.000;   489.000; 123756.0; 38.42
  553143;"P37";   500.000;   491.000; 123569.0; 38.24
  557818;"P37";   502.000;   494.000; 123382.0; 42.24
  562492;"P37";   505.000;   496.000; 123195.0; 41.97
  567167;"P37";   507.000;   499.000; 123008.0; 37.52
  571842;"P37";   510.000;   501.000; 122823.0; 37.25
  576517;"P37";   512.000;   504.000; 122637.0; 41.19
  581191;"P37";   515.000;   506.000; 122452.0; 39.48
  591038;"P37";   520.000;   511.000; 122064.0; 39.29
  595691;"P37";   522.000;   514.000; 121881.0; 40.46
  600344;"P37";   525.000;   516.000; 121698.0; 40.32
  604996;"P37";   528.000;   519.000; 121517.0; 40.24
  609649;"P37";   530.000;   522.000; 121335.0; 40.07
  614302;"P37";   533.000;   524.000; 121154.0; 39.96
  618955;"P37";   535.000;   527.000; 120974.0; 39.92
  623608;"P37";   538.000;   529.000; 120794.0; 35.90
  628260;"P37";   540.000;   532.000; 120614.0; 31.80
  632919;"P37";   542.000;   534.000; 120435.0; 35.49
  637593;"P37";   545.000;   536.000; 120255.0; 39.17
  642268;"P37";   547.000;   539.000; 120075.0; 42.83
  646943;"P37";   551.000;   542.000; 119896.0; 42.57
  651617;"P37";   553.000;   545.000; 119718.0; 38.50
  656292;"P37";   556.000;   547.000; 119539.0; 38.38
  660967;"P37";   558.000;   550.000; 119362.0; 38.12
  665642;"P37";   561.000;   552.000; 119184.0; 41.62
  670316;"P37";   564.000;   556.000; 119007.0; 38.80
  680163;"P37";   569.000;   561.000; 118636.0; 38.46
  684816;"P37";   573.000;   564.000; 118462.0; 37.07
  689469;"P37";   575.000;   566.000; 118288.0; 33.32
  694121;"P37";   577.000;   569.000; 118114.0; 36.83
  698774;"P37";   580.000;   571.000; 117941.0; 36.66
  703427;"P37";   582.000;   574.000; 117769.0; 36.45
  708080;"P37";   585.000;   576.000; 117597.0; 36.19
  712733;"P37";   588.000;   579.000; 117425.0; 35.95
  717385;"P37";   590.000;   582.000; 117254.0; 35.78
  722042;"P37";   593.000;   584.000; 117084.0; 35.57
  726708;"P37";   596.000;   587.000; 116913.0; 35.39
  731375;"P37";   598.000;   590.000; 116743.0; 38.78
  736042;"P37";   601.000;   593.000; 116573.0; 38.64
  740708;"P37";   604.000;   595.000; 116404.0; 35.03
  745375;"P37";   607.000;   598.000; 116234.0; 34.93
  750042;"P37";   609.000;   601.000; 116066.0; 34.80
  754708;"P37";   612.000;   603.000; 115897.0; 38.08
  759375;"P37";   615.000;   606.000; 115729.0; 37.89
  764044;"P37";   618.000;   609.000; 115562.0; 37.58
  768718;"P37";   621.000;   612.000; 115394.0; 37.38
  773393;"P37";   623.000;   615.000; 115227.0; 33.88
  778068;"P37";   626.000;   618.000; 115060.0; 33.79
  782742;"P37";   629.000;   620.000; 114894.0; 36.98
  787417;"P37";   632.000;   623.000; 114728.0; 36.82
  792092;"P37";   635.000;   626.000; 114563.0; 33.31
  796767;"P37";   637.000;   629.000; 114397.0; 36.42
  801441;"P37";   640.000;   632.000; 114233.0; 35.25
  811542;"P37";   646.000;   638.000; 113878.0; 32.86
  816208;"P37";   649.000;   640.000; 113715.0; 35.65
  820875;"P37";   652.000;   643.000; 113553.0; 35.45
  825542;"P37";   655.000;   646.000; 113391.0; 35.27
  830208;"P37";   658.000;   649.000; 113229.0; 35.12
  834875;"P37";   661.000;   652.000; 113068.0; 34.92
  839542;"P37";   664.000;   655.000; 112907.0; 34.71
  844208;"P37";   666.000;   658.000; 112747.0; 34.44
  848875;"P37";   670.000;   661.000; 112587.0; 37.25
  853533;"P37";   673.000;   664.000; 112428.0; 34.02
  858163;"P37";   675.000;   667.000; 112271.0; 30.93
  862794;"P37";   678.000;   669.000; 112114.0; 33.87
  867424;"P37";   681.000;   673.000; 111957.0; 33.75
  872055;"P37";   684.000;   675.000; 111801.0; 33.59
  876686;"P37";   687.000;   678.000; 111645.0; 33.41
  881316;"P37";   690.000;   681.000; 111490.0; 33.21
  885947;"P37";   693.000;   684.000; 111335.0; 33.05
  890577;"P37";   696.000;   687.000; 111181.0; 36.23
  900417;"P37";   703.000;   695.000; 110855.0; 37.70
  905083;"P37";   709.000;   698.000; 110689.0; 39.30
  909750;"P37";   716.000;   702.000; 110501.0; 43.11
  914417;"P37";   723.000;   706.000; 110294.0; 44.96
  919083;"P37";   731.000;   710.000; 110069.0; 50.06
  923750;"P37";   739.000;   715.000; 109828.0; 52.84
  928417;"P37";   747.000;   720.000; 109571.0; 56.19
  933083;"P37";   755.000;   726.000; 109300.0; 59.75
  937750;"P37";   764.000;   732.000; 109018.0; 60.98
  942413;"P37";   773.000;   738.000; 108726.0; 62.66
  947066;"P37";   781.000;   744.000; 108424.0; 64.27
  951719;"P37";   790.000;   750.000; 108115.0; 65.61
  956371;"P37";   799.000;   757.000; 107799.0; 69.42
  961024;"P37";   808.000;   764.000; 107477.0; 70.85
  965677;"P37";   817.000;   771.000; 107150.0; 69.84
  970330;"P37";   825.000;   779.000; 106819.0; 73.34
  974983;"P37";   835.000;   787.000; 106484.0; 73.86
  979635;"P37";   843.000;   794.000; 106147.0; 71.39
  984294;"P37";   852.000;   802.000; 105807.0; 75.52
  988968;"P37";   862.000;   810.000; 105464.0; 73.13
  993643;"P37";   870.000;   818.000; 105121.0; 71.42
  998318;"P37";   879.000;   826.000; 104777.0; 73.95
 1002992;"P37";   888.000;   834.000; 104432.0; 71.98
 1007667;"P37";   897.000;   843.000; 104088.0; 72.58
 1012342;"P37";   906.000;   851.000; 103745.0; 72.95
 1017017;"P37";   915.000;   860.000; 103402.0; 75.06
 1021691;"P37";   924.000;   869.000; 103060.0; 72.83
 1031542;"P37";   942.000;   887.000; 102342.0; 72.34
 1036208;"P37";   952.000;   896.000; 102004.0; 73.42
 1040875;"P37";   961.000;   905.000; 101667.0; 73.31
 1045542;"P37";   970.000;   914.000; 101331.0; 72.86
 1050208;"P37";   979.000;   923.000; 100997.0; 70.04
 1054875;"P37";   988.000;   932.000; 100664.0; 72.93
 1059542;"P37";   998.000;   941.000; 100333.0; 73.44
 1064208;"P37";  1008.000;   951.000; 100003.0; 69.16
 1068875;"P37";  1017.000;   960.000;  99675.0; 69.07
 1073544;"P37";  1026.000;   969.000;  99348.0; 70.64
 1078218;"P37";  1036.000;   979.000;  99023.0; 68.72
 1082893;"P37";  1045.000;   988.000;  98699.0; 68.30
 1087568;"P37";  1054.000;   997.000;  98378.0; 69.54
 1092243;"P37";  1064.000;  1007.000;  98057.0; 68.89
 1096917;"P37";  1073.000;  1017.000;  97739.0; 68.12
 1101592;"P37";  1083.000;  1026.000;  97422.0; 66.82
 1106267;"P37";  1092.000;  1036.000;  97106.0; 67.74
 1110941;"P37";  1103.000;  1046.000;  96792.0; 66.45
 1120667;"P37";  1122.000;  1066.000;  96145.0; 65.88
 1125333;"P37";  1133.000;  1076.000;  95836.0; 67.47
 1130000;"P37";  1143.000;  1086.000;  95530.0; 66.94
 1134667;"P37";  1153.000;  1096.000;  95224.0; 64.52
 1139333;"P37";  1163.000;  1106.000;  94921.0; 63.90
 1144000;"P37";  1173.000;  1116.000;  94619.0; 65.42
 1148667;"P37";  1183.000;  1127.000;  94319.0; 64.37
 1153333;"P37";  1194.000;  1137.000;  94021.0; 61.73
 1158000;"P37";  1204.000;  1147.000;  93724.0; 61.44
 1162663;"P37";  1214.000;  1157.000;  93429.0; 63.03
 1167316;"P37";  1224.000;  1167.000;  93136.0; 62.79
 1171969;"P37";  1235.000;  1178.000;  92845.0; 62.15
 1176621;"P37";  1245.000;  1188.000;  92556.0; 62.85
 1181274;"P37";  1256.000;  1199.000;  92268.0; 62.39
 1185927;"P37";  1266.000;  1210.000;  91981.0; 60.65
 1190580;"P37";  1277.000;  1220.000;  91696.0; 61.95
 1195233;"P37";  1288.000;  1231.000;  91413.0; 61.57
 1199885;"P37";  1298.000;  1242.000;  91131.0; 60.89
 1204544;"P37";  1309.000;  1253.000;  90850.0; 62.69
 1209218;"P37";  1321.000;  1265.000;  90569.0; 60.31
 1213893;"P37";  1332.000;  1275.000;  90289.0; 59.07
 1218568;"P37";  1343.000;  1286.000;  90011.0; 60.19
 1223243;"P37";  1354.000;  1298.000;  89735.0; 62.03
 1227917;"P37";  1366.000;  1310.000;  89459.0; 61.02
 1232592;"P37";  1377.000;  1321.000;  89185.0; 56.32
 1237267;"P37";  1388.000;  1331.000;  88912.0; 56.41
 1241941;"P37";  1399.000;  1343.000;  88641.0; 57.83
 1251663;"P37";  1423.000;  1366.000;  88081.0; 58.12
 1256316;"P37";  1434.000;  1378.000;  87815.0; 59.55
 1260969;"P37";  1447.000;  1390.000;  87551.0; 55.58
 1265621;"P37";  1458.000;  1401.000;  87288.0; 52.55
 1270274;"P37";  1469.000;  1412.000;  87026.0; 55.67
 1274927;"P37";  1481.000;  1424.000;  86766.0; 54.23
 1279580;"P37";  1492.000;  1435.000;  86507.0; 53.58
 1284233;"P37";  1503.000;  1447.000;  86250.0; 54.41
 1288885;"P37";  1515.000;  1459.000;  85994.0; 54.05
 1293540;"P37";  1527.000;  1471.000;  85739.0; 54.89
 1298200;"P37";  1539.000;  1483.000;  85485.0; 55.63
 1302860;"P37";  1551.000;  1495.000;  85232.0; 55.11
 1307520;"P37";  1563.000;  1507.000;  84981.0; 54.38
 1312180;"P37";  1576.000;  1520.000;  84731.0; 54.86
 1316840;"P37";  1589.000;  1532.000;  84482.0; 53.15
 1321500;"P37";  1601.000;  1545.000;  84234.0; 52.84
 1326160;"P37";  1614.000;  1557.000;  83988.0; 53.69
 1330820;"P37";  1626.000;  1570.000;  83743.0; 51.45
 1340663;"P37";  1652.000;  1596.000;  83229.0; 50.89
 1345316;"P37";  1665.000;  1608.000;  82989.0; 51.70
 1349969;"P37";  1678.000;  1621.000;  82749.0; 51.41
 1354621;"P37";  1690.000;  1634.000;  82511.0; 51.34
 1359274;"P37";  1703.000;  1647.000;  82274.0; 50.89
 1363927;"P37";  1716.000;  1660.000;  82038.0; 50.30
 1368580;"P37";  1729.000;  1673.000;  81804.0; 50.09
 1373233;"P37";  1742.000;  1686.000;  81570.0; 50.96
 1377885;"P37";  1756.000;  1700.000;  81338.0; 50.59
 1382531;"P37";  1769.000;  1713.000;  81107.0; 50.26
 1387156;"P37";  1782.000;  1726.000;  80878.0; 50.99
